Sample_ID,Label,Probability_residual_leaf_1,Probability_residual_leaf_2,Probability_residual_leaf_3,Probability_residual_leaf_4,Probability_residual_leaf_5,Z-score_residual_leaf_1,Z-score_residual_leaf_2,Z-score_residual_leaf_3,Z-score_residual_leaf_4,Z-score_residual_leaf_5,Sum_of_absolute_residual,Root_sum_of_squared_residual,Shannon_entropy_of_absolute_residual,Mahalanobis_distance_of_residual,True_label,leaf_1_true,leaf_2_true,leaf_3_true,leaf_4_true,leaf_5_true,Predicted_label,leaf_1_predicted,leaf_2_predicted,leaf_3_predicted,leaf_4_predicted,leaf_5_predicted
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_2,1_2,0.33333333333333337,-0.3333333333333333,0.0,0.0,0.0,1.4969103983674974,-1.155493329779465,0.1385086722128887,0.10839440602948855,-0.1428571428571429,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.483615974217162,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_4,1_4,0.33333333333333337,-0.3333333333333333,0.0,0.0,0.0,1.4969103983674974,-1.155493329779465,0.1385086722128887,0.10839440602948855,-0.1428571428571429,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.483615974217162,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_5,1_5,0.33333333333333337,-0.3333333333333333,0.0,0.0,0.0,1.4969103983674974,-1.155493329779465,0.1385086722128887,0.10839440602948855,-0.1428571428571429,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.483615974217162,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_4,2_4,-0.6666666666666666,0.6666666666666667,0.0,0.0,0.0,-3.6061932324307895,2.0542103640523823,0.1385086722128887,0.10839440602948855,-0.1428571428571429,1.3333333333333335,0.9428090415820634,0.43067655807339306,3.5772862959864034,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_5,2_5,0.0,0.0,0.0,0.0,0.0,-0.2041241452319315,-0.08559209850218263,0.1385086722128887,0.10839440602948855,-0.1428571428571429,0.0,0.0,,0.39052760164009537,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.0,1.0,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_2,3_2,0.0,0.0,1.0,-0.3333333333333333,-0.6666666666666666,-0.2041241452319315,-0.08559209850218263,2.7355462762045524,-0.7948923108829165,-3.7142857142857144,2.0,1.247219128924647,0.6284208026252548,3.878267884787528,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_5,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_3,3_3,0.0,0.0,0.6666666666666667,-0.6666666666666666,0.0,-0.2041241452319315,-0.08559209850218263,1.8698670748739983,-1.6981790277953217,-0.1428571428571429,1.3333333333333335,0.9428090415820634,0.43067655807339306,1.9769734991653003,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_4,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_5,3_5,0.0,0.0,0.33333333333333337,-0.3333333333333333,0.0,-0.2041241452319315,-0.08559209850218263,1.0041878735434435,-0.7948923108829165,-0.1428571428571429,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.0514297448582537,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_2,4_2,0.0,0.0,-0.3333333333333333,0.33333333333333337,0.0,-0.2041241452319315,-0.08559209850218263,-0.7271705291176658,1.0116811229418938,-0.1428571428571429,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.024424772353787,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_4,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_3,4_3,0.0,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.0,-0.2041241452319315,-1.155493329779465,-0.7271705291176658,1.914967839854299,-0.1428571428571429,1.3333333333333335,0.816496580927726,0.6460148371100897,2.176828675589373,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_2,5_2,0.0,0.0,0.0,-0.3333333333333333,0.33333333333333337,-0.2041241452319315,-0.08559209850218263,0.1385086722128887,-0.7948923108829165,1.642857142857143,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.8418352898304315,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_4,5_4,0.0,0.0,0.0,-0.3333333333333333,0.33333333333333337,-0.2041241452319315,-0.08559209850218263,0.1385086722128887,-0.7948923108829165,1.642857142857143,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.8418352898304315,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_5,5_5,0.0,0.0,0.0,-0.3333333333333333,0.33333333333333337,-0.2041241452319315,-0.08559209850218263,0.1385086722128887,-0.7948923108829165,1.642857142857143,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.8418352898304315,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_1,1_1,0.33333333333333337,-0.3333333333333333,0.0,0.0,0.0,1.4969103983674974,-1.155493329779465,0.1385086722128887,0.10839440602948855,-0.1428571428571429,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.483615974217162,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_3,1_3,0.33333333333333337,-0.3333333333333333,0.0,0.0,0.0,1.4969103983674974,-1.155493329779465,0.1385086722128887,0.10839440602948855,-0.1428571428571429,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.483615974217162,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_1,2_1,0.0,0.6666666666666667,-0.3333333333333333,-0.3333333333333333,0.0,-0.2041241452319315,2.0542103640523823,-0.7271705291176658,-0.7948923108829165,-0.1428571428571429,1.3333333333333333,0.816496580927726,0.6460148371100897,2.5557048553887136,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_2,2_2,0.0,0.6666666666666667,-0.3333333333333333,-0.3333333333333333,0.0,-0.2041241452319315,2.0542103640523823,-0.7271705291176658,-0.7948923108829165,-0.1428571428571429,1.3333333333333333,0.816496580927726,0.6460148371100897,2.5557048553887136,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_3,2_3,0.0,0.6666666666666667,-0.3333333333333333,-0.3333333333333333,0.0,-0.2041241452319315,2.0542103640523823,-0.7271705291176658,-0.7948923108829165,-0.1428571428571429,1.3333333333333333,0.816496580927726,0.6460148371100897,2.5557048553887136,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_1,3_1,0.0,0.0,0.33333333333333337,-0.3333333333333333,0.0,-0.2041241452319315,-0.08559209850218263,1.0041878735434435,-0.7948923108829165,-0.1428571428571429,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.0514297448582537,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_4,3_4,0.0,0.0,0.33333333333333337,-0.3333333333333333,0.0,-0.2041241452319315,-0.08559209850218263,1.0041878735434435,-0.7948923108829165,-0.1428571428571429,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.0514297448582537,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_1,4_1,0.0,0.0,-0.6666666666666666,0.6666666666666667,0.0,-0.2041241452319315,-0.08559209850218263,-1.5928497304482203,1.914967839854299,-0.1428571428571429,1.3333333333333335,0.9428090415820634,0.43067655807339306,1.9484115140495148,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_4,4_4,0.0,0.0,-0.6666666666666666,0.6666666666666667,0.0,-0.2041241452319315,-0.08559209850218263,-1.5928497304482203,1.914967839854299,-0.1428571428571429,1.3333333333333335,0.9428090415820634,0.43067655807339306,1.9484115140495148,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_5,4_5,0.0,0.0,-0.6666666666666666,0.6666666666666667,0.0,-0.2041241452319315,-0.08559209850218263,-1.5928497304482203,1.914967839854299,-0.1428571428571429,1.3333333333333335,0.9428090415820634,0.43067655807339306,1.9484115140495148,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_1,5_1,0.0,0.0,-0.3333333333333333,0.0,0.33333333333333337,-0.2041241452319315,-0.08559209850218263,-0.7271705291176658,0.10839440602948855,1.642857142857143,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.6363412569868498,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
