Sample_ID,Label,Probability_residual_leaf_1,Probability_residual_leaf_2,Probability_residual_leaf_3,Probability_residual_leaf_4,Probability_residual_leaf_5,Z-score_residual_leaf_1,Z-score_residual_leaf_2,Z-score_residual_leaf_3,Z-score_residual_leaf_4,Z-score_residual_leaf_5,Sum_of_absolute_residual,Root_sum_of_squared_residual,Shannon_entropy_of_absolute_residual,Mahalanobis_distance_of_residual,True_label,leaf_1_true,leaf_2_true,leaf_3_true,leaf_4_true,leaf_5_true,Predicted_label,leaf_1_predicted,leaf_2_predicted,leaf_3_predicted,leaf_4_predicted,leaf_5_predicted
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_1,1_1,0.33333333333333337,-0.3333333333333333,0.0,0.0,0.0,1.1059630927007047,-1.1059630927007045,-0.19200614429492774,0.14285714285714285,-3.3306690738754695e-17,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.1029443699756438,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_2,1_2,0.33333333333333337,-0.3333333333333333,0.0,0.0,0.0,1.1059630927007047,-1.1059630927007045,-0.19200614429492774,0.14285714285714285,-3.3306690738754695e-17,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.1029443699756438,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_4,1_4,0.6666666666666667,-0.6666666666666666,0.0,0.0,0.0,2.130002993349505,-2.130002993349505,-0.19200614429492774,0.14285714285714285,-3.3306690738754695e-17,1.3333333333333335,0.9428090415820634,0.43067655807339306,2.098677114348662,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_2,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_1,2_1,0.0,0.0,0.0,0.0,0.0,0.08192319205190399,-0.08192319205190408,-0.19200614429492774,0.14285714285714285,-3.3306690738754695e-17,0.0,0.0,,0.20603361576673612,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.0,1.0,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_4,2_4,-0.6666666666666666,0.6666666666666667,0.0,0.0,0.0,-1.966156609245697,1.966156609245697,-0.19200614429492774,0.14285714285714285,-3.3306690738754695e-17,1.3333333333333335,0.9428090415820634,0.43067655807339306,1.932911205860274,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_1,3_1,0.0,0.0,1.0,-1.0,0.0,0.08192319205190399,-0.08192319205190408,3.4081090612349674,-2.535714285714286,-3.3306690738754695e-17,2.0,1.4142135623730951,0.43067655807339306,3.3453920834065207,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_4,0.0,0.0,0.0,1.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_2,3_2,0.0,0.0,0.6666666666666667,-0.6666666666666666,0.0,0.08192319205190399,-0.08192319205190408,2.208070659391669,-1.6428571428571428,-3.3306690738754695e-17,1.3333333333333335,0.9428090415820634,0.43067655807339306,2.1678542420886293,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_4,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_5,3_5,0.0,0.0,0.33333333333333337,0.0,-0.3333333333333333,0.08192319205190399,-0.08192319205190408,1.0080322575483707,0.14285714285714285,-1.25,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.5307116253230377,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_2,4_2,0.0,0.0,0.0,0.33333333333333337,-0.3333333333333333,0.08192319205190399,-0.08192319205190408,-0.19200614429492774,1.035714285714286,-1.25,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.255314266771881,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_4,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_3,4_3,0.0,0.0,0.0,0.0,0.0,0.08192319205190399,-0.08192319205190408,-0.19200614429492774,0.14285714285714285,-3.3306690738754695e-17,0.0,0.0,,0.20603361576673612,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_4,0.0,0.0,0.0,1.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_1,5_1,0.0,0.0,0.0,-0.6666666666666666,0.6666666666666667,0.08192319205190399,-0.08192319205190408,-0.19200614429492774,-1.6428571428571428,2.5000000000000004,1.3333333333333335,0.9428090415820634,0.43067655807339306,2.451172976976164,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_4,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_3,5_3,0.0,0.0,0.0,-0.3333333333333333,0.33333333333333337,0.08192319205190399,-0.08192319205190408,-0.19200614429492774,-0.75,1.2500000000000002,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.2328536824747844,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_5,5_5,0.0,0.0,0.0,-0.6666666666666666,0.6666666666666667,0.08192319205190399,-0.08192319205190408,-0.19200614429492774,-1.6428571428571428,2.5000000000000004,1.3333333333333335,0.9428090415820634,0.43067655807339306,2.451172976976164,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_4,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_3,1_3,0.33333333333333337,-0.3333333333333333,0.0,0.0,0.0,1.1059630927007047,-1.1059630927007045,-0.19200614429492774,0.14285714285714285,-3.3306690738754695e-17,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.1029443699756438,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_5,1_5,0.33333333333333337,-0.3333333333333333,0.0,0.0,0.0,1.1059630927007047,-1.1059630927007045,-0.19200614429492774,0.14285714285714285,-3.3306690738754695e-17,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.1029443699756438,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_2,2_2,-0.6666666666666666,0.6666666666666667,0.0,0.0,0.0,-1.966156609245697,1.966156609245697,-0.19200614429492774,0.14285714285714285,-3.3306690738754695e-17,1.3333333333333335,0.9428090415820634,0.43067655807339306,1.932911205860274,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_3,2_3,-0.6666666666666666,0.6666666666666667,0.0,0.0,0.0,-1.966156609245697,1.966156609245697,-0.19200614429492774,0.14285714285714285,-3.3306690738754695e-17,1.3333333333333335,0.9428090415820634,0.43067655807339306,1.932911205860274,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_5,2_5,-0.6666666666666666,0.6666666666666667,0.0,0.0,0.0,-1.966156609245697,1.966156609245697,-0.19200614429492774,0.14285714285714285,-3.3306690738754695e-17,1.3333333333333335,0.9428090415820634,0.43067655807339306,1.932911205860274,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
