Sample_ID,Label,Probability_residual_leaf_1,Probability_residual_leaf_2,Probability_residual_leaf_3,Probability_residual_leaf_4,Probability_residual_leaf_5,Z-score_residual_leaf_1,Z-score_residual_leaf_2,Z-score_residual_leaf_3,Z-score_residual_leaf_4,Z-score_residual_leaf_5,Sum_of_absolute_residual,Root_sum_of_squared_residual,Shannon_entropy_of_absolute_residual,Mahalanobis_distance_of_residual,True_label,leaf_1_true,leaf_2_true,leaf_3_true,leaf_4_true,leaf_5_true,Predicted_label,leaf_1_predicted,leaf_2_predicted,leaf_3_predicted,leaf_4_predicted,leaf_5_predicted
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_1,1_1,0.6,-0.6,0.0,0.0,0.0,1.9259660190917438,-1.6981233640264017,0.1853694994663317,-1.0449238226986488e-17,-0.013454673552543145,1.2,0.848528137423857,0.43067655807339306,1.8933707965699211,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_2,0.4,0.6,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_2,1_2,0.7,-0.7,0.0,0.0,0.0,2.2650445435797266,-1.9849685268686994,0.1853694994663317,-1.0449238226986488e-17,-0.013454673552543145,1.4,0.9899494936611665,0.43067655807339306,2.229113115458992,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_2,0.3,0.7,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_4,1_4,0.9,-0.8,0.0,-0.1,0.0,2.943201592555693,-2.271813689710997,0.1853694994663317,-0.3137279025690793,-0.013454673552543145,1.8000000000000003,1.2083045973594573,0.5390473417948543,3.048162435658319,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_2,0.1,0.8,0.0,0.1,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_1,2_1,-0.1,0.4,-0.2,-0.1,0.0,-0.44758365232413766,1.1703282643965742,-1.1386983538646085,-0.3137279025690793,-0.013454673552543145,0.7999999999999999,0.46904157598234303,0.7536839766284379,2.037193510017284,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.1,0.6,0.2,0.1,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_5,2_5,-0.3,0.30000000000000004,0.0,0.0,0.0,-1.1257407013001037,0.8834831015542768,0.1853694994663317,-1.0449238226986488e-17,-0.013454673552543145,0.6000000000000001,0.42426406871192857,0.43067655807339317,1.1813726224482266,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.3,0.7,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_1,3_1,0.0,0.0,0.19999999999999996,-0.2,0.0,-0.10850512783615458,0.022947613027383806,1.5094373527972718,-0.6274558051381586,-0.013454673552543145,0.39999999999999997,0.282842712474619,0.43067655807339306,1.5128929649695104,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.0,0.8,0.2,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_2,3_2,0.0,-0.1,0.19999999999999996,-0.1,0.0,-0.10850512783615458,-0.2638975498149138,1.5094373527972718,-0.3137279025690793,-0.013454673552543145,0.3999999999999999,0.24494897427831777,0.6460148371100897,1.6126604326420364,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.1,0.8,0.1,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_5,3_5,0.0,-0.2,0.19999999999999996,0.0,0.0,-0.10850512783615458,-0.5507427126572114,1.5094373527972718,-1.0449238226986488e-17,-0.013454673552543145,0.39999999999999997,0.282842712474619,0.43067655807339306,1.9878355402051544,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.2,0.8,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_3,4_3,0.0,0.0,-0.1,0.19999999999999996,-0.1,-0.10850512783615458,0.022947613027383806,-0.47666442719913843,0.6274558051381585,-0.34982151236612113,0.3999999999999999,0.24494897427831777,0.6460148371100897,0.6933677801869171,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_4,0.0,0.0,0.1,0.8,0.1
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_5,4_5,0.0,0.0,-0.4,0.4,0.0,-0.10850512783615458,0.022947613027383806,-2.462766207195549,1.2549116102763171,-0.013454673552543145,0.8,0.5656854249492381,0.43067655807339306,2.5294149777365673,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_4,0.0,0.0,0.4,0.6,0.0
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_2,5_2,0.0,-0.1,-0.1,-0.3,0.5,-0.10850512783615458,-0.2638975498149138,-0.47666442719913843,-0.9411837077072378,1.6683795205153467,1.0,0.6,0.7258946997275976,1.808517939839487,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.0,0.1,0.1,0.3,0.5
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_3,5_3,0.0,-0.1,-0.1,-0.3,0.5,-0.10850512783615458,-0.2638975498149138,-0.47666442719913843,-0.9411837077072378,1.6683795205153467,1.0,0.6,0.7258946997275976,1.808517939839487,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.0,0.1,0.1,0.3,0.5
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_4,5_4,0.0,0.0,-0.1,-0.5,0.6,-0.10850512783615458,0.022947613027383806,-0.47666442719913843,-1.5686395128453965,2.0047463593289248,1.2,0.7874007874011811,0.5706512676864157,2.029868788180907,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_4,0.0,0.0,0.1,0.5,0.4
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_3,1_3,0.19999999999999996,-0.1,0.0,0.0,-0.1,0.5696519211398114,-0.2638975498149138,0.1853694994663317,-1.0449238226986488e-17,-0.34982151236612113,0.3999999999999999,0.24494897427831777,0.6460148371100897,0.8906122656998574,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.8,0.1,0.0,0.0,0.1
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_5,1_5,0.09999999999999998,-0.1,0.0,0.0,0.0,0.2305733966518284,-0.2638975498149138,0.1853694994663317,-1.0449238226986488e-17,-0.013454673552543145,0.19999999999999998,0.1414213562373095,0.43067655807339306,0.29484084431716734,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.9,0.1,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_2,2_2,-0.4,0.6,-0.1,0.0,-0.1,-1.464819225788087,1.7440185900811693,-0.47666442719913843,-1.0449238226986488e-17,-0.34982151236612113,1.2000000000000002,0.7348469228349535,0.7002002289708202,1.7385314573786246,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_1,0.4,0.4,0.1,0.0,0.1
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_3,2_3,-0.2,0.7,-0.1,-0.2,-0.2,-0.7866621768121208,2.0308637529234668,-0.47666442719913843,-0.6274558051381586,-0.6861883511796991,1.4,0.7874007874011811,0.8506318678887372,3.2418463645700495,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.2,0.3,0.1,0.2,0.2
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_4,2_4,-0.4,0.6,0.0,-0.1,-0.1,-1.464819225788087,1.7440185900811693,0.1853694994663317,-0.3137279025690793,-0.34982151236612113,1.2000000000000002,0.7348469228349535,0.7002002289708202,1.8268978302375667,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_1,0.4,0.4,0.0,0.1,0.1
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_3,3_3,0.0,0.0,0.30000000000000004,-0.3,0.0,-0.10850512783615458,0.022947613027383806,2.171471279462742,-0.9411837077072378,-0.013454673552543145,0.6000000000000001,0.42426406871192857,0.43067655807339317,2.177693418954867,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.0,0.7,0.3,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_4,3_4,0.0,0.0,0.19999999999999996,-0.2,0.0,-0.10850512783615458,0.022947613027383806,1.5094373527972718,-0.6274558051381586,-0.013454673552543145,0.39999999999999997,0.282842712474619,0.43067655807339306,1.5128929649695104,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.0,0.8,0.2,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_1,4_1,0.0,0.0,-0.1,0.8,-0.7,-0.10850512783615458,0.022947613027383806,-0.47666442719913843,2.5098232205526343,-2.3680225452475887,1.6,1.0677078252031311,0.5477267898175344,2.522191862798239,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_5,0.0,0.0,0.1,0.2,0.7
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_2,4_2,-0.1,0.0,-0.1,0.9,-0.7,-0.44758365232413766,0.022947613027383806,-0.47666442719913843,2.823551123121714,-2.3680225452475887,1.8,1.1489125293076057,0.6430919922340911,2.887788931678696,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_5,0.1,0.0,0.1,0.1,0.7
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_4,4_4,0.0,0.0,-0.2,0.4,-0.2,-0.10850512783615458,0.022947613027383806,-1.1386983538646085,1.2549116102763171,-0.6861883511796991,0.8,0.48989794855663565,0.6460148371100897,1.4403775244516441,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_4,0.0,0.0,0.2,0.6,0.2
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_1,5_1,-0.1,0.0,-0.1,-0.2,0.4,-0.44758365232413766,0.022947613027383806,-0.47666442719913843,-0.6274558051381586,1.3320126817017688,0.8,0.469041575982343,0.7536839766284379,1.6291438189943706,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.1,0.0,0.1,0.2,0.6
