Sample_ID,Label,Probability_residual_leaf_1,Probability_residual_leaf_2,Probability_residual_leaf_3,Probability_residual_leaf_4,Probability_residual_leaf_5,Z-score_residual_leaf_1,Z-score_residual_leaf_2,Z-score_residual_leaf_3,Z-score_residual_leaf_4,Z-score_residual_leaf_5,Sum_of_absolute_residual,Root_sum_of_squared_residual,Shannon_entropy_of_absolute_residual,Mahalanobis_distance_of_residual,True_label,leaf_1_true,leaf_2_true,leaf_3_true,leaf_4_true,leaf_5_true,Predicted_label,leaf_1_predicted,leaf_2_predicted,leaf_3_predicted,leaf_4_predicted,leaf_5_predicted
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_1,1_1,0.19999999999999996,-0.2,0.0,0.0,0.0,0.955319703261316,-0.9458538768631652,-0.052900921189394864,7.107474605133389e-18,0.0687614164172529,0.39999999999999997,0.282842712474619,0.43067655807339306,0.9414730772930154,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.8,0.2,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_2,1_2,0.7,-0.7,0.0,0.0,0.0,3.732411863904677,-3.6329387543153384,-0.052900921189394864,7.107474605133389e-18,0.0687614164172529,1.4,0.9899494936611665,0.43067655807339306,3.6573417979554357,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_2,0.3,0.7,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_3,1_3,0.19999999999999996,-0.2,0.0,0.0,0.0,0.955319703261316,-0.9458538768631652,-0.052900921189394864,7.107474605133389e-18,0.0687614164172529,0.39999999999999997,0.282842712474619,0.43067655807339306,0.9414730772930154,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.8,0.2,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_2,2_2,0.0,0.0,0.0,0.0,0.0,-0.1555171609960282,0.12898007411770435,-0.052900921189394864,7.107474605133389e-18,0.0687614164172529,0.0,0.0,,0.19503049069207856,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.0,1.0,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_5,2_5,0.0,0.0,0.0,0.0,0.0,-0.1555171609960282,0.12898007411770435,-0.052900921189394864,7.107474605133389e-18,0.0687614164172529,0.0,0.0,,0.19503049069207856,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.0,1.0,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_2,3_2,0.0,0.0,0.8,-0.8,0.0,-0.1555171609960282,0.12898007411770435,3.4738271581035964,-2.5607375986579197,0.0687614164172529,1.6,1.1313708498984762,0.43067655807339306,3.4382360508609313,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_4,0.0,0.0,0.2,0.8,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_3,3_3,0.0,0.0,0.30000000000000004,-0.3,0.0,-0.1555171609960282,0.12898007411770435,1.2696221085454769,-0.9602765994967198,0.0687614164172529,0.6000000000000001,0.42426406871192857,0.43067655807339317,1.274715552339494,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.0,0.7,0.3,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_4,3_4,0.0,0.0,0.0,0.0,0.0,-0.1555171609960282,0.12898007411770435,-0.052900921189394864,7.107474605133389e-18,0.0687614164172529,0.0,0.0,,0.19503049069207856,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.0,1.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_3,4_3,0.0,0.0,-0.1,0.19999999999999996,-0.1,-0.1555171609960282,0.12898007411770435,-0.49374193110101877,0.6401843996644798,-0.36099743619057767,0.3999999999999999,0.24494897427831777,0.6460148371100897,0.6529909522792752,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_4,0.0,0.0,0.1,0.8,0.1
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_4,4_4,0.0,0.0,-0.1,0.19999999999999996,-0.1,-0.1555171609960282,0.12898007411770435,-0.49374193110101877,0.6401843996644798,-0.36099743619057767,0.3999999999999999,0.24494897427831777,0.6460148371100897,0.6529909522792752,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_4,0.0,0.0,0.1,0.8,0.1
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_1,5_1,0.0,0.0,0.0,-0.1,0.09999999999999998,-0.1555171609960282,0.12898007411770435,-0.052900921189394864,-0.32009219983223997,0.49852026902508334,0.19999999999999998,0.1414213562373095,0.43067655807339306,0.5216445784166723,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.0,0.0,0.0,0.1,0.9
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_3,5_3,0.0,0.0,0.0,-0.1,0.09999999999999998,-0.1555171609960282,0.12898007411770435,-0.052900921189394864,-0.32009219983223997,0.49852026902508334,0.19999999999999998,0.1414213562373095,0.43067655807339306,0.5216445784166723,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.0,0.0,0.0,0.1,0.9
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_4,5_4,0.0,0.0,0.0,-0.1,0.09999999999999998,-0.1555171609960282,0.12898007411770435,-0.052900921189394864,-0.32009219983223997,0.49852026902508334,0.19999999999999998,0.1414213562373095,0.43067655807339306,0.5216445784166723,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.0,0.0,0.0,0.1,0.9
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_4,1_4,0.09999999999999998,-0.1,0.0,0.0,0.0,0.3999012711326439,-0.40843690137273037,-0.052900921189394864,7.107474605133389e-18,0.0687614164172529,0.19999999999999998,0.1414213562373095,0.43067655807339306,0.4073681037391537,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.9,0.1,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_5,1_5,0.0,0.0,0.0,0.0,0.0,-0.1555171609960282,0.12898007411770435,-0.052900921189394864,7.107474605133389e-18,0.0687614164172529,0.0,0.0,,0.19503049069207856,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,1.0,0.0,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_1,2_1,0.0,0.0,0.0,0.0,0.0,-0.1555171609960282,0.12898007411770435,-0.052900921189394864,7.107474605133389e-18,0.0687614164172529,0.0,0.0,,0.19503049069207856,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.0,1.0,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_3,2_3,0.0,0.19999999999999996,-0.2,0.0,0.0,-0.1555171609960282,1.2038140250985736,-0.9345829410126427,7.107474605133389e-18,0.0687614164172529,0.39999999999999997,0.282842712474619,0.43067655807339306,4.443045318717659,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.0,0.8,0.2,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_4,2_4,-0.5,0.5,0.0,0.0,0.0,-2.9326093216393896,2.816064951569878,-0.052900921189394864,7.107474605133389e-18,0.0687614164172529,1.0,0.7071067811865476,0.43067655807339306,2.8785657972789105,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_1,0.5,0.5,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_1,3_1,0.0,0.0,0.4,-0.4,0.0,-0.1555171609960282,0.12898007411770435,1.7104631184571006,-1.2803687993289599,0.0687614164172529,0.8,0.5656854249492381,0.43067655807339306,1.7055889366321446,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.0,0.6,0.4,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_5,3_5,0.0,0.0,0.09999999999999998,-0.1,0.0,-0.1555171609960282,0.12898007411770435,0.3879400887222289,-0.32009219983223997,0.0687614164172529,0.19999999999999998,0.1414213562373095,0.43067655807339306,0.43520268283294367,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.0,0.9,0.1,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_1,4_1,0.0,0.0,0.0,0.9,-0.9,-0.1555171609960282,0.12898007411770435,-0.052900921189394864,2.8808297984901596,-3.799068257053222,1.8,1.2727922061357855,0.43067655807339306,3.7498352040247096,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_5,0.0,0.0,0.0,0.1,0.9
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_2,4_2,0.0,0.0,0.0,0.4,-0.4,-0.1555171609960282,0.12898007411770435,-0.052900921189394864,1.2803687993289599,-1.6502739940140694,0.8,0.5656854249492381,0.43067655807339306,1.6389500443450833,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_4,0.0,0.0,0.0,0.6,0.4
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_5,4_5,0.0,-0.1,-0.5,0.6,0.0,-0.1555171609960282,-0.40843690137273037,-2.257105970747514,1.9205531989934397,0.0687614164172529,1.2,0.7874007874011811,0.5706512676864157,3.137292912164212,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_3,0.0,0.1,0.5,0.4,0.0
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_2,5_2,0.0,0.0,-0.2,-0.1,0.30000000000000004,-0.1555171609960282,0.12898007411770435,-0.9345829410126427,-0.32009219983223997,1.3580379742407447,0.6000000000000001,0.37416573867739417,0.6284208026252548,1.5553203852396313,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.0,0.0,0.2,0.1,0.7
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_5,5_5,0.0,0.0,-0.2,-0.3,0.5,-0.1555171609960282,0.12898007411770435,-0.9345829410126427,-0.9602765994967198,2.2175556794564057,1.0,0.6164414002968976,0.639759388112919,2.2902394656528555,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.0,0.0,0.2,0.3,0.5
