Sample_ID,Label,Probability_residual_leaf_1,Probability_residual_leaf_2,Probability_residual_leaf_3,Probability_residual_leaf_4,Probability_residual_leaf_5,Z-score_residual_leaf_1,Z-score_residual_leaf_2,Z-score_residual_leaf_3,Z-score_residual_leaf_4,Z-score_residual_leaf_5,Sum_of_absolute_residual,Root_sum_of_squared_residual,Shannon_entropy_of_absolute_residual,Mahalanobis_distance_of_residual,True_label,leaf_1_true,leaf_2_true,leaf_3_true,leaf_4_true,leaf_5_true,Predicted_label,leaf_1_predicted,leaf_2_predicted,leaf_3_predicted,leaf_4_predicted,leaf_5_predicted
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_2,1_2,0.6666666666666667,-0.6666666666666666,0.0,0.0,0.0,2.7295978138458628,-1.6222142113076254,0.18394180184548964,0.21707238158772643,-0.30544141932848495,1.3333333333333335,0.9428090415820634,0.43067655807339306,2.690505909203426,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_2,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_3,1_3,0.33333333333333337,-0.3333333333333333,0.0,0.0,0.0,1.246120741103546,-0.8111071056538127,0.18394180184548964,0.21707238158772643,-0.30544141932848495,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.2614597662485834,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_4,1_4,0.33333333333333337,0.0,0.0,-0.3333333333333333,0.0,1.246120741103546,-5.403058704803595e-17,0.18394180184548964,-0.6873958750278004,-0.30544141932848495,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.628809321639122,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_4,2_4,-0.6666666666666666,0.6666666666666667,0.0,0.0,0.0,-3.204310477123404,1.6222142113076257,0.18394180184548964,0.21707238158772643,-0.30544141932848495,1.3333333333333335,0.9428090415820634,0.43067655807339306,3.190894445706994,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_5,2_5,0.0,0.6666666666666667,-0.6666666666666666,0.0,0.0,-0.23735633163877068,1.6222142113076257,-1.3489065468669246,0.21707238158772643,-0.30544141932848495,1.3333333333333335,0.9428090415820634,0.43067655807339306,1.7890506608608199,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_3,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_1,3_1,0.0,0.0,0.6666666666666667,-0.6666666666666666,0.0,-0.23735633163877068,-5.403058704803595e-17,1.716790150557904,-1.5918641316433275,-0.30544141932848495,1.3333333333333335,0.9428090415820634,0.43067655807339306,2.0901543321578275,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_4,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_2,3_2,0.0,-0.3333333333333333,0.6666666666666667,0.0,-0.3333333333333333,-0.23735633163877068,-0.8111071056538127,1.716790150557904,0.21707238158772643,-1.2599458547300004,1.3333333333333333,0.816496580927726,0.6460148371100897,1.9939550757064948,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_2,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_5,3_5,0.0,-0.3333333333333333,0.6666666666666667,-0.3333333333333333,0.0,-0.23735633163877068,-0.8111071056538127,1.716790150557904,-0.6873958750278004,-0.30544141932848495,1.3333333333333333,0.816496580927726,0.6460148371100897,1.7134670551664044,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_3,4_3,0.0,0.0,0.0,0.0,0.0,-0.23735633163877068,-5.403058704803595e-17,0.18394180184548964,0.21707238158772643,-0.30544141932848495,0.0,0.0,,0.44639055324897153,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_4,0.0,0.0,0.0,1.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_5,4_5,0.0,0.0,-0.3333333333333333,0.33333333333333337,0.0,-0.23735633163877068,-5.403058704803595e-17,-0.5824823725107174,1.1215406382032536,-0.30544141932848495,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.1503388701806827,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_4,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_1,5_1,0.0,0.0,-0.3333333333333333,-0.6666666666666666,1.0,-0.23735633163877068,-5.403058704803595e-17,-0.5824823725107174,-1.5918641316433275,2.5580718868760615,2.0,1.247219128924647,0.6284208026252548,2.551782156429067,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_4,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_4,5_4,0.0,-0.3333333333333333,0.0,0.0,0.33333333333333337,-0.23735633163877068,-0.8111071056538127,0.18394180184548964,0.21707238158772643,0.6490630160730306,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.25284803700161,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666
