Sample_ID,Label,Probability_residual_leaf_1,Probability_residual_leaf_2,Probability_residual_leaf_3,Probability_residual_leaf_4,Probability_residual_leaf_5,Z-score_residual_leaf_1,Z-score_residual_leaf_2,Z-score_residual_leaf_3,Z-score_residual_leaf_4,Z-score_residual_leaf_5,Sum_of_absolute_residual,Root_sum_of_squared_residual,Shannon_entropy_of_absolute_residual,Mahalanobis_distance_of_residual,True_label,leaf_1_true,leaf_2_true,leaf_3_true,leaf_4_true,leaf_5_true,Predicted_label,leaf_1_predicted,leaf_2_predicted,leaf_3_predicted,leaf_4_predicted,leaf_5_predicted
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_1,1_1,0.19999999999999996,-0.2,0.0,0.0,0.0,0.5266614308772976,-0.5640957912083004,0.02452270559440615,0.16824404674701446,-0.08785611189861342,0.39999999999999997,0.282842712474619,0.43067655807339306,0.5832267148396104,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.8,0.2,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_2,1_2,0.30000000000000004,-0.3,0.0,0.0,0.0,0.8731492143492043,-0.8406133359182516,0.02452270559440615,0.16824404674701446,-0.08785611189861342,0.6000000000000001,0.42426406871192857,0.43067655807339317,0.8885318318257331,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.7,0.3,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_4,1_4,0.19999999999999996,-0.2,0.0,0.0,0.0,0.5266614308772976,-0.5640957912083004,0.02452270559440615,0.16824404674701446,-0.08785611189861342,0.39999999999999997,0.282842712474619,0.43067655807339306,0.5832267148396104,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.8,0.2,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_3,2_3,0.0,0.09999999999999998,0.0,-0.1,0.0,-0.16631413606651507,0.2654568429215531,0.02452270559440615,-0.09463727629519564,-0.08785611189861342,0.19999999999999998,0.1414213562373095,0.43067655807339306,0.30622844869071214,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.0,0.9,0.0,0.1,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_4,2_4,-0.8,0.8,0.0,0.0,0.0,-2.9382164038417664,2.2010796558912116,0.02452270559440615,0.16824404674701446,-0.08785611189861342,1.6,1.1313708498984762,0.43067655807339306,2.94151802706759,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_1,0.8,0.2,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_3,3_3,0.0,0.0,0.9,-0.9,0.0,-0.16631413606651507,-0.011060701788398046,1.8637256251748673,-2.1976878606328767,-0.08785611189861342,1.8,1.2727922061357855,0.43067655807339306,2.1918866733408424,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_4,0.0,0.0,0.1,0.9,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_4,3_4,0.0,0.0,0.9,-0.9,0.0,-0.16631413606651507,-0.011060701788398046,1.8637256251748673,-2.1976878606328767,-0.08785611189861342,1.8,1.2727922061357855,0.43067655807339306,2.1918866733408424,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_4,0.0,0.0,0.1,0.9,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_5,3_5,0.0,0.0,0.9,-0.9,0.0,-0.16631413606651507,-0.011060701788398046,1.8637256251748673,-2.1976878606328767,-0.08785611189861342,1.8,1.2727922061357855,0.43067655807339306,2.1918866733408424,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_4,0.0,0.0,0.1,0.9,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_3,4_3,0.0,-0.2,0.0,0.19999999999999996,0.0,-0.16631413606651507,-0.5640957912083004,0.02452270559440615,0.6940066928314346,-0.08785611189861342,0.39999999999999997,0.282842712474619,0.43067655807339306,1.4705779864071054,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_4,0.0,0.2,0.0,0.8,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_5,4_5,0.0,0.0,-0.6,0.6,0.0,-0.16631413606651507,-0.011060701788398046,-1.2016125741259012,1.7455319850002748,-0.08785611189861342,1.2,0.848528137423857,0.43067655807339306,1.7389914158367015,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_3,0.0,0.0,0.6,0.4,0.0
